n|title|price|originalPrice|size|brand|condition|listingUrl|imageUrl
488|OLIVACEOUS Floral Elastic Waist Silky Pants Size‎ S|41.0|79.0|S|Olivaceous|nwt|https://poshmark.com/listing/6a757ba5260ae2ac8b514f4d|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a757ba5260ae2ac8b514f4d/l_6a757ba5260ae2ac8b514f4e.jpeg
489|NEW KIDS ON THE BLOCK‎ NKOTB Black Tshirt Size S|20.0|60.0|S||ug|https://poshmark.com/listing/6a757a5e2800acdff38631e0|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a757a5e2800acdff38631e0/l_6a757a5e2800acdff38631e1.jpeg
490|ALICE + OLIVIA Pink/Rosé Sequins Mini‎ Dress 2|200.0|597.0|2|Alice + Olivia|nwt|https://poshmark.com/listing/6a757926a81f93b1f99283c9|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a757926a81f93b1f99283c9/l_6a757926a81f93b1f99283ca.jpeg
491|WORTHINGTON Tan Sleeveless‎ Rayon/Nylon Office Career Top Size S|18.0|44.0|S|Worthington|ug|https://poshmark.com/listing/6a7577f0bfa8f44255fd75f7|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a7577f0bfa8f44255fd75f7/l_6a7577f0bfa8f44255fd75f8.jpeg
492|FOREVER 21 Embroidered "Find A Reason‎ To Love" Black Sweater Size S|21.0|49.0|S|Forever 21|ug|https://poshmark.com/listing/6a7576af7058266e62eb6992|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a7576af7058266e62eb6992/l_6a7576af7058266e62eb6993.jpeg
493|THE IMPECCABLE PIG Blue Strappy Cocktail Dress Size‎ S|29.0|99.0|S|The Impeccable Pig|ug|https://poshmark.com/listing/6a757575253621deab63a637|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a757575253621deab63a637/l_6a757575253621deab63a638.jpeg
494|SHIEN Black/White/Grey‎ Swirl 90s Y2K Mesh Long-Sleeve Top Size XS (2)|21.0|999.0|XSJ|SHEIN|ug|https://poshmark.com/listing/6a757404a63616e89d1958ac|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a757404a63616e89d1958ac/l_6a757404a63616e89d1958ad.jpg
495|Free‎ People Burgundy Damask Jacquard Skinny Jeans Red Floral Textured Pants 26|30.0|128.0|26|Free People|ug|https://poshmark.com/listing/6a7572bad7337349b7eb860b|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a7572bad7337349b7eb860b/l_6a7572bad7337349b7eb860c.jpeg
496|VELVET TORCH‎ Blue Midi Dress Sz XS|14.0|35.0|XS|Velvet Torch|ug|https://poshmark.com/listing/6a7570b8fc6d1e74653617d0|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a7570b8fc6d1e74653617d0/l_6a7570b8fc6d1e74653617d1.jpg
497|ANN‎ TAYLOR 100% Silk Blouse Periwinkle S|23.0|98.0|S|Ann Taylor|ug|https://poshmark.com/listing/6a756f1ff086edfec022e815|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a756f1ff086edfec022e815/l_6a756f1ff086edfec022e816.jpeg
498|RUDOLPH RED NOSE‎ REINDEER Christmas Sweater S(3/5)|41.0||S|Rudolph Red-Nosed Reindeer OFFICIAL PRODUCT|ug|https://poshmark.com/listing/6a756b58db9420d9125b249d|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a756b58db9420d9125b249d/l_6a756b58db9420d9125b249e.jpeg
499|LULU'S Freestyle White Shift Dress‎|29.0||S|Lulus|nwt|https://poshmark.com/listing/6a756a269b24d09c387e459b|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a756a269b24d09c387e459b/l_6a756a269b24d09c387e459c.jpeg
500|VICTORIA'S‎ SECRET PINK 2-Tone Maroon/Pink Halter Lace Triangle Bralette Size M|13.0|65.0|M|PINK Victoria's Secret|ug|https://poshmark.com/listing/6a7568e9b94eb8b2f4252329|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/06/6a7568e9b94eb8b2f4252329/l_6a7568e9b94eb8b2f425232a.jpeg
