n|title|price|originalPrice|size|brand|condition|listingUrl|imageUrl
588|DOLCE‎ & GABANA "Majolica Leopard" Rubber Pool Slides Size 5|240.0|495.0|5|Dolce & Gabbana|ug|https://poshmark.com/listing/6a6d9d8b353534ffe85d3b98|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/01/6a6d9d8b353534ffe85d3b98/l_6a6d9d8b353534ffe85d3b99.jpeg
589|BANANA‎ REPUBLIC 100% Silk Pink/White Sleeveless Geometric Blouse Size S|35.0|150.0|S|Banana Republic|ug|https://poshmark.com/listing/6a6d8d81b722f58d3f213dfc|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/31/6a6d8d81b722f58d3f213dfc/l_6a6d8d81b722f58d3f213dfd.jpeg
590|JENNY Vintage Paisley Geometric Floral 1980s‎ Career Dress A-line Size S/M|108.0|350.0|M|Vintage|ug|https://poshmark.com/listing/6a6d8c427d9057c82be89acb|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/31/6a6d8c427d9057c82be89acb/l_6a6d8c427d9057c82be89acc.jpeg
591|LAURICE Vintage 1990s Genuine Leather Panel Pencil Skirt Size‎ 8|338.0|498.0|8|Laurice|ug|https://poshmark.com/listing/6a6d8b03875d658f9a546a52|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/31/6a6d8b03875d658f9a546a52/l_6a6d8b03875d658f9a546a53.jpeg
592|Faux Gold Earrings‎|6.0||OS|??|ug|https://poshmark.com/listing/6a6d89b03869376d43c94b93|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/31/6a6d89b03869376d43c94b93/l_6a6d89b03869376d43c94b94.jpeg
593|Orange jeweled necklace‎|8.0|25.0|OS|??|ug|https://poshmark.com/listing/6a6d873ca5cc5459627f98c5|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/31/6a6d873ca5cc5459627f98c5/l_6a6d873ca5cc5459627f98c6.jpeg
594|Superga‎ Women's Classic White Sneakers 38|75.0|200.0|38|Superga|uln|https://poshmark.com/listing/6a6d860a9ea6e22fe1119cd8|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/31/6a6d860a9ea6e22fe1119cd8/l_6a6d860a9ea6e22fe1119cd9.jpg
595|ANTHROPOLOGIE ett:twa Floral Puffer Coat Size XS‎|92.0|198.0|XS|Anthropologie|ug|https://poshmark.com/listing/6a6d84d53cc1179e75690f2b|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/31/6a6d84d53cc1179e75690f2b/l_6a6d84d53cc1179e75690f2c.jpeg
596|FREE PEOPLE Nordic Cardigan Duster‎ XS|81.0||0|Free People|ug|https://poshmark.com/listing/6a6d838a8f9d3e34230ff2f7|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/31/6a6d838a8f9d3e34230ff2f7/l_6a6d838a8f9d3e34230ff2f8.jpg
597|BIRDIES Black Velvet "The Starling" Size 6‎|60.0|98.0|6|Birdies|ug|https://poshmark.com/listing/6a6d82511ae900233027095f|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/31/6a6d82511ae900233027095f/l_6a6d82511ae9002330270960.jpeg
598|AVEC LES FILLES Genevie Pink‎ Slingback Sz 6M|36.0|130.0|6|Avec Les Filles|ug|https://poshmark.com/listing/6a6d81033481f3cb84a9d08e|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/31/6a6d81033481f3cb84a9d08e/l_6a6d81033481f3cb84a9d08f.jpeg
599|BEBE Blue Front Keyhole‎ Criss-Cross Crop Top XS|24.0|70.0|XS|bebe|nwt|https://poshmark.com/listing/6a6d7fcc9fd4b94f54c8dbc9|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/31/6a6d7fcc9fd4b94f54c8dbc9/l_6a6d7fcc9fd4b94f54c8dbca.jpeg
600|BEBE New Years Mini Dress - Black/Gold Sequin Opened Chained Back Size XXS‎|68.0|179.0|XXS|bebe|ug|https://poshmark.com/listing/6a6d7d91d776bd3770d8832a|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/31/6a6d7d91d776bd3770d8832a/l_6a6d7d91d776bd3770d8832b.jpeg
