n|title|price|originalPrice|size|brand|condition|listingUrl|imageUrl
388|MADEWELL Creme/Navy Lace-up‎ Striped Shirt Size XS|29.0|55.0|XS|Madewell|ug|https://poshmark.com/listing/6a7d5d2b5ad4be60ed09bc3b|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d5d2b5ad4be60ed09bc3b/l_6a7d5d2b5ad4be60ed09bc3c.jpeg
389|VINTAGE Brass Hook Green Dangle‎ Earrings Set|36.0|999.0|OS|Vintage|ug|https://poshmark.com/listing/6a7d5aa9352b3a7aa71bfe24|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d5aa9352b3a7aa71bfe24/l_6a7d5aa9352b3a7aa71bfe25.jpg
390|NO BOUNDARIES Vintage Ribbed 90s Dress Sz S‎|37.0||SJ|No Boundaries|ug|https://poshmark.com/listing/6a7d597732a3e1e96e86fa63|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d597732a3e1e96e86fa63/l_6a7d597732a3e1e96e86fa64.jpeg
391|LULAROE "Santa"‎ Ugly Christmas Leggings Sz OS (One size)|14.0|40.0|ONE SIZE FITS MOST|LuLaRoe|ug|https://poshmark.com/listing/6a7d5834765ce54c51022e07|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d5834765ce54c51022e07/l_6a7d5834765ce54c51022e08.jpeg
392|COACH x DISNEY Spooky Cottage‎ Print Military Runway Dress (Limited Edition)|482.0|995.0|2|Coach|ug|https://poshmark.com/listing/6a7d56a0260ae25cf44f0d07|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d56a0260ae25cf44f0d07/l_6a7d56a0260ae25cf44f0d08.jpeg
393|VS‎ Light Pink Lace Bralette XS|23.0||XS|Victoria's Secret|ug|https://poshmark.com/listing/6a7d555ba2c540e2ef160bb9|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d555ba2c540e2ef160bb9/l_6a7d555ba2c540e2ef160bba.jpg
394|NO‎ BOUNDARIES Blue/White Vintage 00s Fairy Grunge Maxi Dress Size M|24.0|100.0|M|No Boundaries|ug|https://poshmark.com/listing/6a7d540a731a09da96c37e43|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d540a731a09da96c37e43/l_6a7d540a731a09da96c37e44.jpeg
395|BCBGeneration‎ Women's Woven Sarong Skirt|41.0|80.0|XS|BCBG|nwt|https://poshmark.com/listing/6a7d4f613fce2b5451786ae0|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d4f613fce2b5451786ae0/l_6a7d4f613fce2b5451786ae1.jpeg
396|LEIFSDOTTI Purple/White Bird-Print‎ Romper Size 4|36.0|168.0|4|leifsdottir|ug|https://poshmark.com/listing/6a7c352d37385361383c335b|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7c352d37385361383c335b/l_6a7c352d37385361383c335c.jpeg
397|VINTAGE VICTORIA'S SECRET Green/Pink Babydoll Chemise Lingerie Mesh Lace 34D‎|142.0|500.0|34D|Victoria's Secret|ug|https://poshmark.com/listing/6a7c33b409df513276f52e42|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7c33b409df513276f52e42/l_6a7c33b409df513276f52e43.jpeg
398|MATERIAL GIRL‎ Black/Blue Sweater Dress Sz Small|24.0|75.0|S|Material Girl|ug|https://poshmark.com/listing/6a7c323f3559d5950a0ed9fe|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7c323f3559d5950a0ed9fe/l_6a7c323f3559d5950a0ed9ff.jpeg
399|KENDALL & KYLIE Blue Distressed  Embroidered Floral‎ Boyfriend Jean Size 24|26.0|125.0|24|Kendall & Kylie|ug|https://poshmark.com/listing/6a7c30fd181de10935e0da93|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7c30fd181de10935e0da93/l_6a7c30fd181de10935e0da94.jpeg
400|KIRKLANDS‎ Navy Blue Outdoor Performance Pants Size 4 (Altered)|19.0|40.0|4|Kirklands|ug|https://poshmark.com/listing/6a7c2fc81b7e502d8613c677|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7c2fc81b7e502d8613c677/l_6a7c2fc81b7e502d8613c678.jpeg
