n|title|price|originalPrice|size|brand|condition|listingUrl|imageUrl
888|WHITE HOUSE BLACK MARKET‎ Pale Pink Cold-shoulder Sweatshirt Size S|32.0|89.0|S|White House Black Market|ug|https://poshmark.com/listing/6a54826d06c231551c32670a|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/12/6a54826d06c231551c32670a/l_6a54826d06c231551c32670b.jpeg
889|MONROW Cream‎ Button-up Tie Waist Safari Jacket $298.00|122.0|298.0|XS|Monrow|ug|https://poshmark.com/listing/6a547ec3cd201b982eb795d1|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/12/6a547ec3cd201b982eb795d1/l_6a547ec3cd201b982eb795d2.jpeg
890|JOHN FLUEVOG Black Wrappings "Judi" Leather‎ Ankle Boot Size 6.5|324.0|559.0|6.5|John Fluevog|ug|https://poshmark.com/listing/6a547d86a566499ec685a04d|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/12/6a547d86a566499ec685a04d/l_6a547d86a566499ec685a04e.jpg
891|THE ROW Brown "Ginza" 90s Platform‎ Leather Sandals 36.5|675.0|1000.0|6.5|The Row|ug|https://poshmark.com/listing/6a547c4a34d1568f9c03f3ff|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/12/6a547c4a34d1568f9c03f3ff/l_6a547c4a34d1568f9c03f400.jpg
892|BELLAMI PROFESSIONAL ProPress Tape-In installation‎ Pliers|50.0||OS|BELLAMI|uln|https://poshmark.com/listing/6a5479c29b37c79d91abe3f7|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/12/6a5479c29b37c79d91abe3f7/l_6a5479c29b37c79d91abe3f8.jpg
893|Anthropologie Floral Satin Pajama Set‎ in Pink and Cream|68.0|200.0|XS|Anthropologie|uln|https://poshmark.com/listing/6a54788c53feced34d16922d|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/12/6a54788c53feced34d16922d/l_6a54788c53feced34d16922e.jpg
894|ATHLETA "Empower" White/Silver Halter  Zip-front‎ Reflective Sports Bra Size XS|21.0|54.0|XS|Athleta|ug|https://poshmark.com/listing/6a54774560beafe20a92e32f|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/12/6a54774560beafe20a92e32f/l_6a54774560beafe20a92e330.jpeg
895|FIGS "Coral" Casma Top & Livingston Bottom‎ Size XXS|113.0||OS|Figs|ug|https://poshmark.com/listing/6a547611a6bb7622d2edda90|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/12/6a547611a6bb7622d2edda90/l_6a547611a6bb7622d2edda91.jpeg
896|BOMBAY PAISLEY Beige Button Back Crop Top Geometric Bell-Sleeve Size XS‎|17.0|49.0|XS|Bombay Paisley|ug|https://poshmark.com/listing/6a5474e0fbae9525070ef53d|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/12/6a5474e0fbae9525070ef53d/l_6a5474e0fbae9525070ef53e.jpeg
897|KATE SPADE Multicolor Floral Sundress S‎|81.0|348.0|S|kate spade|ug|https://poshmark.com/listing/6a54739ffb5327305e076823|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/12/6a54739ffb5327305e076823/l_6a54739ffb5327305e076824.jpeg
898|SPEECHLESS Strapless Sequin‎ Flower Pleated Maxi|41.0|215.0|5J|Speechless|nwt|https://poshmark.com/listing/6a5470ef3eddeb07ddf8595f|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/12/6a5470ef3eddeb07ddf8595f/l_6a5470ef3eddeb07ddf85960.jpeg
899|J. CREW Red/Tan Button Embelished  Elbow Patch Sweater‎ XS|21.0|98.0|XS|J. Crew|ug|https://poshmark.com/listing/6a533ef3be296b57246442a8|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/12/6a533ef3be296b57246442a8/l_6a533ef3be296b57246442a9.jpeg
900|VANS/DISNEY Mickey& Minnie Flame Girls Sz‎ 1|90.0||1G|Vans|nwt|https://poshmark.com/listing/6a533495375218aa5ff184c7|https://di2ponv0v5otw.cloudfront.net/posts/2026/07/11/6a533495375218aa5ff184c7/l_6a533495375218aa5ff184c8.jpg
